cmc,power,toughness,color_identity,type_1
2.0,2.0,2.0,['W'],Creature 
5.0,4.0,4.0,['R'],Creature 
7.0,7.0,7.0,['G'],Creature 
1.0,1.0,1.0,['G'],Creature 
4.0,2.0,3.0,['W'],Creature 
2.0,2.0,1.0,['U'],Creature 
5.0,3.0,4.0,['W'],Creature 
4.0,2.0,2.0,['B'],Creature 
4.0,4.0,1.0,"['B', 'R']",Creature 
3.0,2.0,1.0,['U'],Creature 
4.0,1.0,2.0,['R'],Creature 
2.0,2.0,2.0,"['B', 'G', 'R', 'U', 'W']",Legendary Creature 
3.0,2.0,2.0,['W'],Creature 
6.0,6.0,6.0,['U'],Creature 
5.0,3.0,4.0,['W'],Creature 
1.0,1.0,1.0,['B'],Creature 
4.0,4.0,1.0,['R'],Creature 
3.0,2.0,2.0,['W'],Creature 
6.0,6.0,6.0,"['G', 'R', 'U']",Legendary Creature 
6.0,5.0,6.0,['U'],Creature 
5.0,3.0,3.0,['G'],Creature 
4.0,3.0,3.0,['B'],Creature 
3.0,3.0,3.0,['W'],Creature 
7.0,3.0,3.0,['U'],Creature 
4.0,4.0,4.0,['G'],Legendary Creature 
5.0,3.0,5.0,['G'],Creature 
7.0,6.0,6.0,['G'],Creature 
5.0,2.0,2.0,['G'],Creature 
6.0,7.0,6.0,['G'],Creature 
5.0,2.0,5.0,"['G', 'W']",Creature 
3.0,3.0,3.0,"['G', 'W']",Creature 
6.0,5.0,5.0,['G'],Creature 
3.0,2.0,2.0,['U'],Creature 
2.0,1.0,1.0,['R'],Creature 
4.0,3.0,3.0,"['R', 'W']",Creature 
2.0,0.0,4.0,[],Artifact Creature 
5.0,4.0,3.0,"['U', 'W']",Creature 
2.0,1.0,1.0,['U'],Enchantment Creature 
3.0,0.0,4.0,['R'],Creature 
8.0,5.0,5.0,['U'],Creature 
3.0,2.0,2.0,['W'],Creature 
1.0,1.0,1.0,"['R', 'W']",Creature 
7.0,6.0,6.0,['U'],Creature 
2.0,1.0,2.0,['U'],Creature 
3.0,1.0,4.0,['G'],Creature 
3.0,2.0,2.0,['G'],Creature 
2.0,2.0,2.0,"['G', 'R']",Creature 
5.0,3.0,3.0,"['R', 'W']",Legendary Creature 
2.0,2.0,2.0,['G'],Legendary Creature 
4.0,4.0,4.0,['B'],Creature 
5.0,3.0,3.0,['G'],Creature 
3.0,1.0,1.0,['W'],Creature 
4.0,3.0,2.0,"['R', 'U']",Creature 
5.0,4.0,5.0,['G'],Creature 
3.0,2.0,4.0,"['G', 'W']",Legendary Creature 
3.0,2.0,3.0,"['G', 'W']",Creature 
3.0,3.0,4.0,[],Artifact Creature 
3.0,2.0,2.0,"['B', 'U', 'W']",Artifact Creature 
2.0,0.0,1.0,['G'],Creature 
12.0,7.0,7.0,['G'],Legendary Creature 
3.0,2.0,2.0,['R'],Creature 
2.0,4.0,1.0,['U'],Creature 
4.0,2.0,5.0,['U'],Enchantment Creature 
4.0,2.0,4.0,['R'],Creature 
3.0,2.0,2.0,"['U', 'W']",Legendary Creature 
3.0,2.0,1.0,['W'],Creature 
2.0,2.0,2.0,[],Artifact Creature 
4.0,2.0,3.0,[],Artifact Creature 
4.0,3.0,4.0,['W'],Creature 
7.0,5.0,5.0,"['B', 'W']",Creature 
4.0,4.0,1.0,['R'],Creature 
4.0,4.0,4.0,['G'],Creature 
0.0,1.0,1.0,"['B', 'W']",Token Creature 
4.0,3.0,3.0,['R'],Legendary Creature 
3.0,2.0,2.0,['G'],Creature 
6.0,3.0,6.0,['W'],Creature 
4.0,0.0,3.0,[],Artifact Creature 
5.0,3.0,3.0,['B'],Creature 
5.0,3.5,3.5,['R'],Creature 
4.0,3.0,3.0,['G'],Creature 
5.0,3.0,3.0,['U'],Creature 
2.0,1.0,2.0,['R'],Creature 
3.0,2.0,2.0,['G'],Creature 
3.0,2.0,2.0,['W'],Creature 
3.0,3.0,1.0,['W'],Creature 
2.0,0.0,4.0,['W'],Creature 
4.0,3.0,3.0,['R'],Creature 
2.0,2.0,2.0,['G'],Creature 
2.0,1.0,1.0,['B'],Creature 
2.0,2.0,2.0,['W'],Creature 
3.0,0.0,7.0,['G'],Creature 
3.0,3.0,3.0,['W'],Creature 
3.0,1.0,3.0,['U'],Creature 
7.0,4.0,7.0,"['B', 'R', 'W']",Legendary Creature 
2.0,2.0,3.0,"['R', 'W']",Creature 
2.0,2.0,2.0,['B'],Creature 
3.0,2.0,2.0,['B'],Creature 
5.0,3.0,2.0,['B'],Creature 
6.0,3.0,3.0,"['G', 'R']",Legendary Creature 
4.0,6.0,6.0,['B'],Creature 
3.0,2.0,1.0,['G'],Creature 
4.0,2.0,4.0,['W'],Legendary Creature 
7.0,4.0,4.0,['W'],Creature 
4.0,3.0,3.0,['R'],Legendary Creature 
7.0,7.0,7.0,['G'],Creature 
6.0,6.0,6.0,['R'],Creature 
4.0,3.0,3.0,['U'],Creature 
3.0,1.0,1.0,['B'],Creature 
4.0,4.0,4.0,"['G', 'R', 'U', 'W']",Legendary Creature 
5.0,3.0,5.0,['R'],Legendary Creature 
6.0,6.0,6.0,['B'],Creature 
7.0,6.0,6.0,"['G', 'U']",Creature 
2.0,1.0,3.0,['G'],Creature 
5.0,1.0,1.0,['B'],Creature 
2.0,1.0,1.0,['U'],Creature 
1.0,1.0,1.0,['W'],Creature 
2.0,3.0,2.0,['B'],Creature 
4.0,2.0,2.0,"['B', 'U', 'W']",Creature 
4.0,0.0,4.0,['B'],Creature 
4.0,1.0,1.0,['R'],Creature 
5.0,4.0,4.0,['G'],Creature 
3.0,2.0,3.0,"['U', 'W']",Creature 
3.0,1.0,3.0,[],Artifact Creature 
2.0,2.0,2.0,['G'],Creature 
2.0,0.0,3.0,['W'],Creature 
6.0,3.0,5.0,['R'],Creature 
2.0,1.0,1.0,['W'],Legendary Creature 
6.0,5.0,4.0,['U'],Creature 
6.0,4.0,4.0,['B'],Creature 
1.0,1.0,1.0,['R'],Creature 
1.0,1.0,2.0,['W'],Creature 
5.0,2.0,2.0,['R'],Creature 
2.0,2.0,2.0,[],Artifact Creature 
2.0,2.0,1.0,['R'],Creature 
2.0,1.0,2.0,['R'],Creature 
6.0,6.0,6.0,['B'],Creature 
0.0,3.0,1.0,['R'],Token Creature 
1.0,2.0,1.0,['R'],Creature 
5.0,2.0,2.0,[],Artifact Creature 
3.0,2.0,2.0,['G'],Creature 
3.0,2.0,1.0,"['B', 'W']",Creature 
4.0,2.0,2.0,['R'],Creature 
3.0,2.0,3.0,['B'],Creature 
6.0,5.0,6.0,['W'],Creature 
3.0,2.0,2.0,['B'],Creature 
0.0,3.0,3.0,['U'],Token Creature 
5.0,3.0,3.0,['B'],Creature 
4.0,5.0,3.0,[],Artifact Creature 
3.0,2.0,2.0,['W'],Creature 
2.0,1.0,1.0,['R'],Creature 
10.0,10.0,10.0,"['B', 'G', 'R', 'U', 'W']",Legendary Creature 
4.0,5.0,5.0,"['G', 'R']",Creature 
1.0,1.0,1.0,"['G', 'W']",Creature 
4.0,2.0,2.0,['B'],Creature 
0.0,1.0,1.0,['U'],Token Creature 
4.0,3.0,2.0,['R'],Creature 
3.0,3.0,2.0,['B'],Creature 
3.0,1.0,1.0,['B'],Legendary Creature 
2.0,1.0,1.0,['G'],Creature 
1.0,1.0,1.0,['G'],Creature 
3.0,2.0,2.0,['B'],Creature 
4.0,3.0,3.0,['G'],Creature 
2.0,2.0,1.0,['W'],Creature 
5.0,2.0,2.0,['U'],Creature 
2.0,2.0,1.0,['U'],Creature 
3.0,0.0,1.0,['R'],Creature 
7.0,6.0,5.0,['G'],Creature 
3.0,2.0,2.0,['R'],Creature 
7.0,4.0,4.0,['W'],Creature 
2.0,1.0,1.0,['B'],Creature 
3.0,1.0,1.0,['U'],Creature 
5.0,4.0,7.0,"['G', 'U']",Legendary Enchantment Creature 
2.0,1.0,2.0,['R'],Creature 
4.0,2.0,2.0,"['B', 'R']",Creature 
6.0,3.0,3.0,['R'],Creature 
4.0,1.0,3.0,['B'],Creature 
3.0,0.0,4.0,"['G', 'R']",Creature 
6.0,3.0,3.0,['W'],Creature 
1.0,2.0,1.0,['B'],Creature 
6.0,5.0,5.0,['R'],Creature 
8.0,6.0,7.0,['R'],Legendary Artifact Creature 
3.0,2.0,5.0,['R'],Creature 
4.0,2.0,4.0,['W'],Creature 
6.0,4.0,4.0,['G'],Creature 
3.0,2.0,1.0,['R'],Creature 
1.0,1.0,1.0,['W'],Creature 
5.0,4.0,4.0,['R'],Creature 
4.0,5.0,5.0,['G'],Legendary Creature 
3.0,2.0,3.0,['W'],Creature 
2.0,1.0,1.0,"['G', 'U']",Creature 
6.0,4.0,4.0,['W'],Creature 
5.0,3.0,3.0,['U'],Creature 
8.0,5.0,6.0,['U'],Creature 
7.0,6.0,4.0,"['B', 'U']",Legendary Creature 
0.0,2.0,2.0,['G'],Token Creature 
5.0,3.0,3.0,"['B', 'W']",Legendary Creature 
1.0,1.0,1.0,['R'],Creature 
3.0,3.0,3.0,['R'],Creature 
7.0,4.0,4.0,[],Artifact Creature 
2.0,2.0,1.0,['R'],Creature 
2.0,1.0,1.0,['W'],Creature 
7.0,5.0,5.0,['G'],Creature 
2.0,1.0,1.0,['R'],Creature 
4.0,3.0,3.0,['W'],Creature 
2.0,2.0,2.0,['W'],Creature 
3.0,3.0,2.0,"['G', 'W']",Creature 
4.0,3.0,3.0,['B'],Creature 
6.0,4.0,4.0,"['G', 'U']",Legendary Creature 
6.0,4.0,5.0,"['B', 'U', 'W']",Legendary Creature 
8.0,10.0,8.0,[],Creature 
2.0,1.0,1.0,['W'],Creature 
4.0,0.0,3.0,['R'],Creature 
2.0,1.0,1.0,['B'],Creature 
5.0,3.0,3.0,['R'],Creature 
4.0,0.0,0.0,['G'],Creature 
2.0,2.0,1.0,['U'],Creature 
4.0,2.0,3.0,['W'],Creature 
4.0,4.0,4.0,"['B', 'U']",Creature 
3.0,2.0,3.0,['G'],Creature 
10.0,13.0,13.0,['G'],Creature 
4.0,3.0,3.0,[],Artifact Creature 
5.0,2.0,4.0,['R'],Creature 
3.0,1.0,1.0,['U'],Creature 
3.0,2.0,2.0,"['R', 'W']",Creature 
6.0,0.0,3.0,['G'],Creature 
3.0,1.0,3.0,['B'],Creature 
6.0,4.0,4.0,['W'],Creature 
3.0,3.0,3.0,"['R', 'W']",Creature 
2.0,2.0,2.0,"['G', 'U']",Legendary Creature 
5.0,4.0,5.0,['G'],Creature 
0.0,2.0,4.0,['B'],Token Creature 
3.0,0.0,0.0,['G'],Creature 
4.0,4.0,1.0,['U'],Creature 
5.0,7.0,3.0,['R'],Legendary Creature 
4.0,2.0,2.0,[],Artifact Creature 
2.0,1.0,2.0,['U'],Artifact Creature 
2.0,2.0,2.0,['R'],Creature 
0.0,2.0,2.0,['B'],Token Creature 
6.0,2.0,2.0,['B'],Creature 
0.0,3.0,3.0,"['B', 'R']",Legendary Creature 
7.0,5.0,5.0,['B'],Creature 
1.0,1.0,1.0,['W'],Creature 
4.0,4.0,3.0,['R'],Creature 
5.0,2.0,7.0,['G'],Creature 
1.0,1.0,1.0,['R'],Creature 
4.0,3.0,3.0,['R'],Creature 
1.0,1.0,1.0,['W'],Creature 
6.0,7.0,7.0,['R'],Creature 
2.0,1.0,1.0,['R'],Creature 
2.0,1.0,2.0,['R'],Creature 
5.0,3.0,5.0,"['B', 'R']",Legendary Creature 
4.0,4.0,4.0,"['R', 'W']",Legendary Creature 
3.0,2.0,1.0,['W'],Creature 
0.0,4.0,4.0,['W'],Token Creature 
6.0,3.0,3.0,['R'],Creature 
3.0,2.0,3.0,['B'],Artifact Creature 
6.0,4.0,5.0,['U'],Creature 
1.0,1.0,1.0,"['B', 'G', 'W']",Creature 
4.0,3.0,2.0,['B'],Creature 
1.0,1.0,1.0,['W'],Creature 
0.0,1.0,1.0,[],Token Artifact Creature 
3.0,2.0,1.0,['U'],Creature 
2.0,1.0,3.0,['W'],Creature 
2.0,4.0,4.0,['W'],Creature 
3.0,2.0,2.0,['R'],Creature 
4.0,3.0,3.0,['U'],Creature 
4.0,2.0,2.0,['R'],Creature 
7.0,7.0,7.0,['W'],Legendary Creature 
2.0,1.0,1.0,['U'],Creature 
4.0,3.0,3.0,['W'],Creature 
2.0,0.0,1.0,['B'],Creature 
2.0,2.0,2.0,['B'],Creature 
5.0,4.0,4.0,['B'],Creature 
5.0,3.0,3.0,[],Artifact Creature 
3.0,1.0,1.0,['U'],Creature 
1.0,0.0,4.0,['W'],Creature 
6.0,6.0,6.0,['U'],Creature 
1.0,1.0,1.0,['G'],Creature 
3.0,1.0,1.0,['R'],Creature 
5.0,3.0,6.0,['G'],Creature 
3.0,2.0,2.0,[],Artifact Creature 
4.0,5.0,5.0,['G'],Creature 
2.0,1.0,1.0,"['B', 'R']",Creature 
11.0,9.0,9.0,[],Creature 
2.0,2.0,2.0,['B'],Creature 
4.0,7.0,3.0,['R'],Creature 
4.0,3.0,3.0,['R'],Creature 
2.0,1.0,3.0,"['B', 'G']",Legendary Creature 
5.0,4.0,4.0,['W'],Creature 
5.0,2.0,4.0,['G'],Creature 
6.0,4.0,4.0,['W'],Creature 
3.0,3.0,3.0,"['B', 'R']",Legendary Creature 
2.0,2.0,2.0,['W'],Creature 
4.0,3.0,3.0,['B'],Creature 
3.0,2.0,2.0,['U'],Creature 
2.0,1.0,2.0,[],Artifact Creature 
5.0,3.0,3.0,['R'],Legendary Creature 
2.0,2.0,1.0,['W'],Creature 
5.0,4.0,4.0,['B'],Creature 
4.0,2.0,4.0,['U'],Creature 
0.0,3.0,3.0,['G'],Token Creature 
2.0,2.0,2.0,['G'],Creature 
5.0,3.0,3.0,['R'],Creature 
1.0,0.0,4.0,['W'],Creature 
4.0,2.0,2.0,['G'],Creature 
3.0,0.0,4.0,['W'],Creature 
4.0,2.0,2.0,['G'],Creature 
4.0,3.0,3.0,"['B', 'G', 'U']",Legendary Creature 
4.0,2.0,2.0,[],Artifact Creature 
4.0,4.0,3.0,['R'],Creature 
3.0,0.0,2.0,['W'],Creature 
5.0,4.0,4.0,"['B', 'U']",Legendary Creature 
6.0,3.0,3.0,['B'],Creature 
9.0,11.0,11.0,['G'],Creature 
5.0,4.0,4.0,['W'],Enchantment Creature 
3.0,5.0,5.0,['B'],Creature 
6.0,4.0,4.0,['G'],Legendary Creature 
7.0,5.0,5.0,['U'],Creature 
3.0,1.0,3.0,['U'],Creature 
3.0,2.0,2.0,"['B', 'R']",Creature 
4.0,5.0,3.0,[],Artifact Creature 
4.0,3.0,2.0,['U'],Creature 
5.0,4.0,4.0,['W'],Creature 
4.0,2.0,5.0,"['G', 'W']",Legendary Creature 
4.0,3.0,4.0,['W'],Creature 
2.0,3.0,2.0,['G'],Creature 
2.0,2.0,2.0,"['B', 'W']",Creature 
2.0,1.0,1.0,['G'],Creature 
3.0,2.0,2.0,['R'],Legendary Creature 
4.0,2.0,2.0,['G'],Creature 
4.0,2.0,5.0,['W'],Creature 
1.0,3.0,2.0,['G'],Creature 
6.0,4.0,5.0,['W'],Creature 
6.0,5.0,4.0,['R'],Creature 
3.0,2.0,2.0,['R'],Creature 
5.0,4.0,3.0,['B'],Creature 
2.0,2.0,2.0,['W'],Creature 
5.0,1.0,2.0,['U'],Legendary Creature 
3.0,3.0,1.0,['W'],Creature 
2.0,1.0,1.0,['B'],Creature 
3.0,2.0,3.0,['G'],Creature 
5.0,3.0,4.0,['B'],Creature 
2.0,2.0,2.0,"['R', 'U']",Creature 
5.0,4.0,2.0,['R'],Creature 
3.0,1.0,1.0,['W'],Creature 
3.0,2.0,2.0,"['B', 'R']",Legendary Creature 
3.0,3.0,2.0,['R'],Creature 
1.0,0.0,3.0,['G'],Creature 
5.0,3.0,3.0,['R'],Creature 
3.0,1.0,1.0,['W'],Creature 
5.0,4.0,4.0,['G'],Creature 
5.0,5.0,4.0,['U'],Creature 
3.0,2.0,2.0,['G'],Creature 
4.0,2.0,4.0,[],Artifact Creature 
0.0,2.0,2.0,['B'],Token Creature 
4.0,3.0,3.0,['B'],Creature 
4.0,5.0,4.0,"['B', 'G', 'R', 'U']",Legendary Creature 
7.0,3.0,4.0,['U'],Creature 
1.0,0.0,0.0,['W'],Artifact Creature 
4.0,1.0,1.0,['W'],Creature 
5.0,4.0,2.0,['R'],Creature 
6.0,4.0,5.0,"['U', 'W']",Creature 
6.0,6.0,6.0,"['B', 'G', 'U']",Legendary Creature 
4.0,3.0,3.0,['U'],Legendary Creature 
5.0,4.0,4.0,['G'],Creature 
3.0,3.0,2.0,['R'],Creature 
3.0,3.0,4.0,['U'],Creature 
4.0,0.0,4.0,[],Artifact Creature 
1.0,1.0,1.0,['W'],Creature 
2.0,2.0,2.0,['W'],Creature 
2.0,0.0,0.0,['G'],Creature 
5.0,3.0,5.0,['W'],Creature 
4.0,2.0,2.0,['G'],Creature 
3.0,2.0,2.0,['R'],Creature 
1.0,2.0,1.0,['R'],Creature 
5.0,3.0,3.0,['W'],Creature 
3.0,0.0,1.0,['G'],Creature 
4.0,2.0,2.0,"['G', 'R']",Creature 
4.0,5.0,5.0,"['G', 'R']",Creature 
5.0,3.0,3.0,['W'],Creature 
5.0,4.0,4.0,['R'],Creature 
0.0,3.0,1.0,['R'],Token Creature 
2.0,1.0,3.0,['R'],Creature 
4.0,2.0,2.0,"['G', 'W']",Creature 
4.0,0.0,1.0,['G'],Creature 
4.0,2.0,4.0,['B'],Creature 
4.0,2.0,3.0,['G'],Creature 
1.0,0.0,1.0,"['G', 'U', 'W']",Creature 
2.0,2.0,2.0,['G'],Snow Creature 
8.0,0.0,0.0,[],Artifact Creature 
3.0,2.0,2.0,['R'],Creature 
6.0,7.0,7.0,['R'],Creature 
4.0,5.0,5.0,['G'],Creature 
7.0,5.0,5.0,['G'],Creature 
2.0,2.0,2.0,[],Artifact Creature 
2.0,2.0,1.0,"['B', 'R', 'U']",Creature 
3.0,3.0,3.0,['W'],Creature 
4.0,3.0,3.0,['B'],Creature 
4.0,2.0,2.0,['W'],Creature 
7.0,0.0,0.0,['R'],Creature 
6.0,4.0,6.0,['B'],Creature 
1.0,1.0,1.0,['B'],Creature 
5.0,4.0,4.0,['R'],Creature 
4.0,2.0,2.0,['R'],Creature 
4.0,2.0,4.0,['G'],Creature 
4.0,2.0,3.0,['B'],Creature 
3.0,4.0,4.0,['G'],Creature 
1.0,13.0,13.0,['B'],Creature 
6.0,3.0,3.0,['G'],Creature 
3.0,3.0,3.0,"['B', 'G']",Creature 
2.0,1.0,3.0,['U'],Creature 
2.0,1.0,2.0,['U'],Creature 
2.0,1.0,1.0,['U'],Creature 
4.0,2.0,2.0,['W'],Creature 
5.0,4.0,2.0,[],Artifact Creature 
4.0,2.0,2.0,['R'],Creature 
4.0,3.0,3.0,['B'],Creature 
2.0,1.0,1.0,['G'],Creature 
4.0,3.0,3.0,['W'],Creature 
4.0,2.0,2.0,"['G', 'R']",Legendary Creature 
3.0,2.0,2.0,['B'],Creature 
1.0,1.0,2.0,['G'],Creature 
3.0,4.0,2.0,['R'],Creature 
2.0,2.0,1.0,['U'],Creature 
0.0,1.0,1.0,['G'],Token Creature 
3.0,4.0,3.0,['G'],Creature 
1.0,1.0,1.0,['G'],Creature 
1.0,1.0,1.0,['W'],Creature 
0.0,4.0,4.0,['W'],Token Creature 
4.0,2.0,2.0,['W'],Creature 
2.0,1.0,1.0,['W'],Creature 
5.0,4.0,4.0,['B'],Legendary Creature 
3.0,1.0,1.0,['U'],Creature 
2.0,0.0,5.0,['G'],Creature 
5.0,3.0,4.0,['W'],Creature 
3.0,3.0,3.0,"['B', 'G']",Legendary Creature 
0.0,1.0,1.0,['B'],Token Creature 
4.0,2.0,2.0,['U'],Creature 
7.0,7.0,7.0,['G'],Creature 
5.0,5.0,4.0,['G'],Creature 
3.0,2.0,2.0,['W'],Creature 
4.0,5.0,3.0,[],Artifact Creature 
2.0,2.0,1.0,['B'],Creature 
5.0,2.0,4.0,['B'],Creature 
5.0,3.0,3.0,['W'],Creature 
6.0,5.0,5.0,['W'],Creature 
4.0,2.0,2.0,['U'],Creature 
2.0,0.0,2.0,['G'],Creature 
3.0,2.0,2.0,['G'],Creature 
2.0,1.0,3.0,['R'],Creature 
3.0,2.0,2.0,['W'],Creature 
4.0,3.0,2.0,['U'],Legendary Creature 
4.0,4.0,5.0,[],Legendary Artifact 
4.0,2.0,2.0,['R'],Creature 
6.0,4.0,4.0,"['R', 'W']",Creature 
6.0,4.0,3.0,['B'],Creature 
4.0,3.0,3.0,['G'],Creature 
4.0,5.0,5.0,['W'],Creature 
4.0,4.0,5.0,[],Artifact Creature 
0.0,1.0,1.0,"['B', 'W']",Token Creature 
2.0,2.0,1.0,['B'],Creature 
3.0,1.0,1.0,"['G', 'U']",Creature 
1.0,1.0,1.0,['W'],Creature 
7.0,5.0,6.0,['U'],Creature 
9.0,5.0,5.0,"['B', 'G', 'R', 'U', 'W']",Creature 
3.0,2.0,3.0,['R'],Creature 
2.0,2.0,1.0,['U'],Creature 
2.0,0.0,3.0,['B'],Creature 
7.0,7.0,7.0,['W'],Creature 
2.0,2.0,2.0,['W'],Creature 
2.0,1.0,3.0,['W'],Creature 
4.0,3.0,3.0,['G'],Creature 
2.0,0.0,0.0,['G'],Creature 
7.0,5.0,7.0,[],Artifact Creature 
1.0,1.0,1.0,['R'],Creature 
9.0,7.0,11.0,['U'],Artifact Creature 
4.0,2.0,3.0,"['R', 'U']",Creature 
2.0,2.0,1.0,['R'],Creature 
1.0,1.0,1.0,['G'],Creature 
3.0,1.0,4.0,[],Artifact Creature 
4.0,0.0,0.0,['U'],Creature 
4.0,3.0,3.0,['G'],Creature 
3.0,2.0,1.0,['U'],Creature 
3.0,1.0,1.0,[],Artifact Creature 
4.0,1.0,4.0,['U'],Legendary Creature 
4.0,3.0,2.0,['U'],Creature 
2.0,1.0,1.0,['U'],Creature 
2.0,1.0,1.0,['W'],Creature 
2.0,0.0,4.0,['G'],Creature 
5.0,4.0,4.0,['W'],Creature 
3.0,3.0,3.0,"['G', 'R']",Creature 
3.0,2.0,3.0,['G'],Creature 
4.0,3.0,3.0,['B'],Creature 
5.0,4.0,3.0,['B'],Creature 
2.0,3.0,3.0,['W'],Creature 
3.0,1.0,1.0,['R'],Creature 
3.0,2.0,2.0,['R'],Creature 
2.0,1.0,3.0,['B'],Creature 
2.0,2.0,1.0,['B'],Creature 
4.0,4.0,2.0,['R'],Creature 
2.0,2.0,2.0,['W'],Creature 
3.0,3.0,2.0,"['B', 'G']",Legendary Creature 
5.0,2.0,6.0,['G'],Snow Creature 
4.0,4.0,4.0,['B'],Creature 
3.0,2.0,3.0,"['B', 'W']",Legendary Creature 
3.0,3.0,1.0,['B'],Creature 
4.0,3.0,3.0,['B'],Creature 
3.0,0.0,4.0,['R'],Creature 
4.0,5.0,5.0,['R'],Creature 
3.0,2.0,2.0,['U'],Creature 
3.0,2.0,2.0,['G'],Creature 
3.0,1.0,1.0,['W'],Legendary Creature 
5.0,2.0,4.0,"['B', 'W']",Legendary Creature 
2.0,2.0,2.0,['G'],Creature 
4.0,4.0,3.0,['R'],Creature 
7.0,4.0,4.0,"['B', 'G', 'U']",Legendary Creature 
0.0,0.0,0.0,['B'],Token Creature 
3.0,1.0,2.0,['G'],Legendary Creature 
3.0,2.0,1.0,['B'],Creature 
6.0,6.0,4.0,['G'],Creature 
4.0,2.0,5.0,['G'],Creature 
6.0,5.0,5.0,['R'],Creature 
2.0,1.0,1.0,['R'],Creature 
5.0,2.0,4.0,"['B', 'R', 'U']",Legendary Creature 
6.0,0.0,0.0,['G'],Creature 
3.0,2.0,3.0,['W'],Creature 
3.0,3.0,2.0,"['B', 'G']",Creature 
5.0,3.0,3.0,['R'],Creature 
3.0,0.0,4.0,['U'],Creature 
1.0,0.0,3.0,['G'],Creature 
4.0,3.0,1.0,['R'],Creature 
6.0,5.0,7.0,['W'],Creature 
4.0,5.0,2.0,"['R', 'W']",Creature 
2.0,2.0,1.0,['U'],Legendary Creature 
3.0,2.0,2.0,['G'],Creature 
4.0,4.0,2.0,['B'],Creature 
5.0,3.0,5.0,['U'],Creature 
1.0,1.0,1.0,['R'],Creature 
3.0,2.0,2.0,['R'],Creature 
2.0,1.0,1.0,['G'],Creature 
4.0,2.0,2.0,['B'],Creature 
2.0,3.0,1.0,['B'],Creature 
1.0,0.0,0.0,['G'],Creature 
4.0,2.0,4.0,['R'],Creature 
4.0,2.0,0.0,['G'],Creature 
4.0,2.0,7.0,['G'],Legendary Creature 
4.0,4.0,1.0,['U'],Creature 
4.0,6.0,6.0,['B'],Creature 
4.0,5.0,3.0,['R'],Creature 
2.0,3.0,2.0,['B'],Creature 
4.0,2.0,4.0,['U'],Artifact Creature 
1.0,1.0,1.0,['R'],Creature 
4.0,6.0,6.0,['B'],Creature 
6.0,4.0,3.0,['U'],Creature 
6.0,5.0,8.0,[],Creature 
1.0,1.0,1.0,"['B', 'G']",Creature 
3.0,2.0,2.0,['G'],Creature 
7.0,4.0,5.0,['U'],Legendary Artifact Creature 
1.0,1.0,1.0,['G'],Creature 
7.0,6.0,6.0,"['B', 'G', 'R', 'U', 'W']",Legendary Creature 
1.0,1.0,1.0,['W'],Creature 
4.0,2.0,2.0,['U'],Legendary Creature 
8.0,8.0,8.0,['G'],Creature 
5.0,3.0,3.0,['U'],Creature 
5.0,2.0,2.0,['R'],Creature 
5.0,3.0,3.0,['R'],Creature 
4.0,2.0,2.0,['W'],Creature 
4.0,3.0,3.0,['G'],Creature 
4.0,2.0,1.0,['R'],Creature 
1.0,1.0,1.0,['W'],Creature 
3.0,3.0,3.0,['B'],Creature 
2.0,3.0,2.0,['G'],Creature 
4.0,3.0,3.0,['G'],Creature 
5.0,3.0,3.0,[],Artifact Creature 
3.0,2.0,2.0,"['G', 'W']",Creature 
4.0,5.0,3.0,"['G', 'R']",Creature 
3.0,2.0,2.0,['R'],Creature 
6.0,6.0,4.0,['G'],Creature 
1.0,1.0,1.0,['U'],Creature 
3.0,1.0,4.0,['W'],Creature 
9.0,7.0,11.0,['U'],Artifact Creature 
1.0,0.0,3.0,['G'],Creature 
5.0,5.0,4.0,"['B', 'R', 'W']",Creature 
2.0,0.0,1.0,[],Artifact Creature 
6.0,5.0,4.0,['B'],Artifact Creature 
3.0,0.0,2.0,['G'],Creature 
1.0,1.0,1.0,['B'],Creature 
2.0,2.0,1.0,['B'],Creature 
0.0,0.0,3.0,[],Artifact Creature 
3.0,2.0,2.0,['R'],Creature 
3.0,1.0,3.0,['U'],Creature 
6.0,4.0,4.0,['W'],Legendary Creature 
4.0,4.0,4.0,"['B', 'U']",Creature 
2.0,1.0,1.0,[],Artifact Creature 
4.0,3.0,3.0,['U'],Creature 
6.0,4.0,4.0,"['B', 'W']",Creature 
2.0,1.0,1.0,['B'],Creature 
1.0,1.0,1.0,['R'],Creature 
5.0,6.0,6.0,"['G', 'R', 'U']",Legendary Creature 
4.0,3.0,3.0,['B'],Creature 
2.0,2.0,1.0,['R'],Creature 
3.0,2.0,1.0,['B'],Creature 
5.0,4.0,4.0,['W'],Enchantment Creature 
2.0,3.0,1.0,['W'],Creature 
5.0,4.0,4.0,['B'],Creature 
4.0,2.0,4.0,[],Artifact Creature 
3.0,2.0,2.0,['U'],Creature 
4.0,2.0,3.0,['G'],Creature 
4.0,2.0,2.0,[],Artifact Creature 
7.0,6.0,7.0,['G'],Creature 
3.0,1.0,3.0,"['R', 'U']",Creature 
0.0,6.0,6.0,['G'],Token Creature 
5.0,3.0,4.0,['W'],Creature 
5.0,6.0,6.0,"['G', 'R', 'U']",Legendary Creature 
8.0,6.0,6.0,"['B', 'U', 'W']",Artifact Creature 
5.0,3.0,3.0,['U'],Creature 
1.0,1.0,1.0,['B'],Creature 
